t,press,temp,fm,ax,ay,az,avx,avy,avz,q0,q1,q2,q3,ax,ay,az,vx,xy,vz,x,y,z
31.923221,1019.593018,52.270832,4, -0.430708,3.512664,-10.241281, 0.940970,-0.614706,3.312170, 0.014927,0.434008,0.792576,-0.428067, 6.292773,-2.112849,4.315719, -18.433163,-221.284943,-104.130608, 34.285210,-2829.829590,-1458.733521
31.933221,1019.593018,52.270832,4, -0.421137,3.503092,-10.418350, 0.943100,-0.901019,3.352387, 0.023623,0.422652,0.801673,-0.422055, 6.036259,-1.821300,4.560709, -18.372801,-221.303162,-104.084999, 34.101482,-2832.042725,-1459.774414
31.943221,1019.593018,52.270832,4, -0.583849,3.574877,-10.461420, 0.951357,-1.253649,3.397398, 0.033803,0.411719,0.810571,-0.415118, 5.873659,-1.717096,4.757373, -18.314064,-221.320328,-104.037422, 33.918343,-2834.255859,-1460.814819
31.953221,1019.642334,52.279167,4, -0.507278,3.474378,-10.475777, 0.970000,-1.440885,3.418439, 0.044734,0.400944,0.819229,-0.407567, 5.407172,-1.546370,4.961091, -18.259993,-221.335785,-103.987808, 33.735744,-2836.469238,-1461.854736
31.963221,1019.642334,52.279167,4, -0.674776,3.397808,-10.394421, 1.005157,-1.652889,3.443741, 0.056498,0.390354,0.827651,-0.399287, 5.081754,-1.604091,5.191312, -18.209175,-221.351822,-103.935898, 33.553654,-2838.682861,-1462.894043
31.973221,1019.642334,52.279167,4, -0.713061,3.321238,-10.284352, 1.045640,-1.803370,3.459721, 0.068814,0.379853,0.835812,-0.390382, 4.654932,-1.621016,5.352149, -18.162626,-221.368027,-103.882378, 33.372028,-2840.896484,-1463.932861
31.983221,1019.642334,52.279167,4, -1.158126,3.297310,-10.380064, 1.088787,-1.926417,3.465314, 0.081546,0.369427,0.843679,-0.380899, 4.579824,-1.718642,5.794821, -18.116829,-221.385208,-103.824432, 33.190861,-2843.110352,-1464.971069
31.993221,1019.623779,52.281250,4, -1.440479,3.316452,-10.375279, 1.122345,-1.962639,3.463982, 0.094331,0.358932,0.851234,-0.371046, 4.399775,-1.780076,6.078458, -18.072832,-221.403015,-103.763649, 33.010132,-2845.324463,-1466.008667
32.003223,1019.623779,52.281250,4, -1.928615,3.316452,-10.518848, 1.164693,-1.979951,3.450665, 0.107050,0.348389,0.858471,-0.360827, 4.367487,-1.861587,6.570910, -18.029148,-221.421631,-103.697929, 32.829803,-2847.539063,-1467.045898
32.013223,1019.623779,52.281250,4, -2.464607,3.034099,-10.389636, 1.221423,-1.941066,3.396865, 0.119360,0.337892,0.865372,-0.350310, 4.172974,-2.307339,7.041439, -17.987419,-221.444702,-103.627518, 32.649929,-2849.753418,-1468.082153
32.023223,1019.623779,52.281250,4, -2.938386,2.933601,-10.466206, 1.269097,-1.885135,3.356915, 0.131227,0.327357,0.871963,-0.339559, 4.075215,-2.496304,7.532825, -17.946667,-221.469666,-103.552193, 32.470463,-2851.968018,-1469.117676
32.033225,1019.623779,52.270832,4, -2.995814,2.952743,-10.116854, 1.324229,-1.818551,3.282873, 0.142537,0.316935,0.878220,-0.328586, 3.766876,-2.718211,7.457818, -17.908991,-221.496857,-103.477600, 32.291336,-2854.183350,-1470.152710
32.043227,1019.654541,52.270832,4, -2.914458,2.871387,-9.858429, 1.370571,-1.741313,3.222947, 0.153281,0.306558,0.884171,-0.317447, 3.312357,-2.888750,7.423497, -17.875860,-221.525757,-103.403351, 32.112541,-2856.399170,-1471.186890
32.053227,1019.654541,52.270832,4, -2.598605,2.804388,-9.690932, 1.413985,-1.600421,3.157695, 0.163172,0.296167,0.889868,-0.306266, 2.706623,-2.910759,7.325444, -17.848793,-221.554871,-103.330093, 31.934053,-2858.614746,-1472.220215
32.063229,1019.654541,52.270832,4, -2.766103,2.885744,-9.308080, 1.432628,-1.507735,3.124935, 0.172517,0.285688,0.895303,-0.295054, 2.613791,-3.191949,7.214038, -17.822649,-221.586792,-103.257942, 31.755791,-2860.831055,-1473.253052
32.073229,1019.654541,52.270832,4, -2.459822,2.957529,-9.274580, 1.453935,-1.357255,3.078592, 0.181028,0.275115,0.900524,-0.283902, 2.120602,-3.072801,7.140261, -17.801443,-221.617523,-103.186539, 31.577776,-2863.047119,-1474.284912
32.083229,1019.672607,52.258331,4, -2.297110,2.924029,-9.135797, 1.468317,-1.121546,3.043436, 0.188349,0.264290,0.905637,-0.272949, 1.714990,-3.163429,7.086973, -17.784294,-221.649155,-103.115669, 31.399933,-2865.263672,-1475.316040
32.093229,1019.672607,52.258331,4, -2.330609,3.029313,-9.102297, 1.470714,-0.965206,3.025858, 0.194877,0.253251,0.910594,-0.262123, 1.539302,-3.174685,7.149629, -17.768902,-221.680908,-103.044174, 31.222244,-2867.480469,-1476.346436
32.103229,1019.672607,52.258331,4, -2.201397,3.029313,-8.968299, 1.469649,-0.756131,3.016003, 0.200382,0.241905,0.915468,-0.251497, 1.214907,-3.268441,7.087899, -17.756752,-221.713593,-102.973297, 31.044676,-2869.697510,-1477.376221
32.113232,1019.672607,52.258331,4, -2.115255,3.010171,-8.819944, 1.465121,-0.564369,3.007746, 0.204948,0.230277,0.920252,-0.241056, 0.938685,-3.406779,7.035366, -17.747362,-221.747665,-102.902924, 30.867149,-2871.915771,-1478.405518
32.123234,1019.671631,52.224998,4, -2.244468,3.014956,-8.705089, 1.446478,-0.364882,3.006149, 0.208556,0.218333,0.924954,-0.230864, 0.862353,-3.579739,7.099073, -17.738737,-221.783463,-102.831917, 30.689726,-2874.134033,-1479.434082
32.133234,1019.671631,52.224998,4, -2.258825,3.034099,-8.609376, 1.431563,-0.240236,2.997626, 0.211536,0.206210,0.929500,-0.220824, 0.709622,-3.695363,7.112426, -17.731642,-221.820419,-102.760796, 30.512409,-2876.352295,-1480.461670
32.143235,1019.671631,52.224998,4, -2.368894,3.000600,-8.422736, 1.409190,-0.104138,2.989636, 0.213839,0.193892,0.933901,-0.210975, 0.656530,-3.924775,7.109046, -17.725077,-221.859665,-102.689697, 30.335140,-2878.571045,-1481.488647
32.153235,1019.671631,52.224998,4, -2.230111,3.029313,-8.317451, 1.382024,0.037287,2.980047, 0.215440,0.181390,0.938162,-0.201343, 0.415501,-3.994891,7.027739, -17.720922,-221.899612,-102.619423, 30.157930,-2880.790039,-1482.514893
32.163236,1019.771973,52.172916,4, -2.335395,2.986243,-8.207382, 1.327159,0.174185,2.969394, 0.216380,0.168690,0.942255,-0.192050, 0.366381,-4.188735,7.074290, -17.717258,-221.941498,-102.548676, 29.980740,-2883.009766,-1483.540527
32.173236,1019.771973,52.172916,4, -2.383251,2.967100,-8.197810, 1.299726,0.253287,2.957675, 0.216902,0.155897,0.946148,-0.182915, 0.256720,-4.303704,7.165690, -17.714691,-221.984528,-102.477020, 29.803593,-2885.229492,-1484.565308
32.183237,1019.771973,52.172916,4, -2.459822,2.943172,-8.202596, 1.250986,0.334786,2.944891, 0.217008,0.142995,0.949828,-0.174040, 0.176191,-4.422874,7.279224, -17.712929,-222.028763,-102.404221, 29.626446,-2887.449951,-1485.589478
32.193239,1019.771973,52.172916,4, -2.340181,2.943172,-8.269595, 1.193191,0.435728,2.935836, 0.216613,0.129948,0.953317,-0.165476, -0.077960,-4.460817,7.344963, -17.713709,-222.073380,-102.330757, 29.449274,-2889.671143,-1486.613037
32.203239,1019.834961,52.125000,4, -2.344966,2.986243,-8.116454, 1.154838,0.492191,2.927313, 0.215911,0.116822,0.956587,-0.157100, -0.122437,-4.564755,7.266932, -17.714933,-222.119034,-102.258087, 29.272125,-2891.892334,-1487.635620
32.213240,1019.834961,52.125000,4, -2.431108,2.924029,-8.006384, 1.099440,0.522820,2.913729, 0.215030,0.103647,0.959598,-0.148981, -0.133794,-4.756314,7.283254, -17.716272,-222.166595,-102.185249, 29.094944,-2894.114258,-1488.657593
32.223240,1019.834961,52.125000,4, -2.402394,2.909672,-7.838887, 1.045374,0.543062,2.908669, 0.214023,0.090398,0.962349,-0.141102, -0.204049,-4.900430,7.181932, -17.718313,-222.215607,-102.113426, 28.917761,-2896.336426,-1489.678711
32.235935,1019.834961,52.125000,4, -2.426322,2.828316,-7.561319, 0.978789,0.523885,2.894820, 0.212812,0.073559,0.965412,-0.131464, -0.220464,-5.158836,7.029634, -17.721111,-222.281097,-102.024185, 28.692791,-2899.158203,-1490.973877
32.245935,1019.732910,52.091667,4, -2.421536,2.751746,-7.475178, 0.924190,0.495920,2.885764, 0.211950,0.060279,0.967495,-0.124100, -0.301796,-5.328025,7.012232, -17.724129,-222.334381,-101.954063, 28.515551,-2901.381592,-1491.993408
32.255936,1019.732910,52.091667,4, -2.431108,2.732603,-7.475178, 0.866395,0.445316,2.871648, 0.211293,0.047021,0.969259,-0.116985, -0.392086,-5.417947,7.060274, -17.728050,-222.388565,-101.883453, 28.338253,-2903.605713,-1493.012329
32.265936,1019.732910,52.091667,4, -2.325824,2.699104,-7.432107, 0.810997,0.379797,2.859663, 0.210910,0.033793,0.970698,-0.110110, -0.571807,-5.528383,7.021849, -17.733768,-222.443848,-101.813232, 28.160915,-2905.830078,-1494.030518
32.275937,1019.732910,52.091667,4, -2.411965,2.679961,-7.408179, 0.746011,0.277523,2.842884, 0.210979,0.020624,0.971776,-0.103525, -0.586395,-5.622025,7.073321, -17.739634,-222.500076,-101.742493, 27.983501,-2908.055420,-1495.048096
32.285939,1019.738525,52.052082,4, -2.459822,2.603391,-7.436893, 0.704728,0.189366,2.822376, 0.211425,0.007551,0.972528,-0.097131, -0.662591,-5.758351,7.163362, -17.746262,-222.557678,-101.670845, 27.806004,-2910.281494,-1496.065063
32.295939,1019.738525,52.052082,4, -2.440679,2.632105,-7.523034, 0.653592,0.087625,2.801335, 0.212313,-0.005422,0.972943,-0.090985, -0.821042,-5.782963,7.254137, -17.754473,-222.615509,-101.598305, 27.628458,-2912.507568,-1497.081055
32.305941,1019.738525,52.052082,4, -2.512464,2.646462,-7.800602, 0.602455,-0.041282,2.778164, 0.213773,-0.018281,0.973000,-0.085096, -0.986036,-5.788047,7.553141, -17.764336,-222.673401,-101.522758, 27.450779,-2914.734863,-1498.096436
32.315941,1019.738525,52.052082,4, -2.550749,2.679961,-8.126026, 0.563037,-0.116123,2.771239, 0.215547,-0.031109,0.972765,-0.079397, -1.209485,-5.777071,7.875675, -17.776430,-222.731171,-101.444000, 27.273014,-2916.962158,-1499.110840
32.325941,1019.766602,52.016666,4, -2.804388,2.756532,-8.441878, 0.524152,-0.209874,2.752063, 0.217720,-0.043843,0.972223,-0.073907, -1.247076,-5.708844,8.269649, -17.788900,-222.788254,-101.361305, 27.095125,-2919.189941,-1500.124512
32.335943,1019.766602,52.016666,4, -2.751746,2.833102,-8.647661, 0.476477,-0.320936,2.740344, 0.220377,-0.056525,0.971353,-0.068670, -1.527900,-5.694055,8.434376, -17.804182,-222.845200,-101.276947, 26.917048,-2921.418945,-1501.137451
32.345943,1019.766602,52.016666,4, -2.866601,2.852245,-8.633304, 0.446914,-0.366746,2.725429, 0.223199,-0.069137,0.970238,-0.063593, -1.563191,-5.739212,8.479678, -17.819815,-222.902588,-101.192154, 26.738850,-2923.647949,-1502.149414
32.355945,1019.766602,52.016666,4, -2.914458,2.770889,-8.494520, 0.431200,-0.418949,2.720103, 0.226224,-0.081714,0.968873,-0.058604, -1.593084,-5.901808,8.399331, -17.835749,-222.961624,-101.108147, 26.560457,-2925.877930,-1503.160645
32.365946,1019.766602,51.968750,4, -3.029313,2.857030,-8.638090, 0.406431,-0.504709,2.704655, 0.229606,-0.094202,0.967222,-0.053776, -1.718128,-5.864444,8.571392, -17.852932,-223.020279,-101.022423, 26.381910,-2928.108398,-1504.171021
32.375946,1019.766113,51.968750,4, -3.096312,2.943172,-8.743374, 0.370741,-0.569962,2.692936, 0.233239,-0.106637,0.965306,-0.049154, -1.878153,-5.840725,8.685952, -17.871714,-223.078690,-100.935562, 26.203194,-2930.339111,-1505.180420
32.385946,1019.766113,51.968750,4, -3.105884,2.933601,-8.671589, 0.360088,-0.605118,2.685745, 0.236989,-0.119020,0.963164,-0.044602, -1.992351,-5.933558,8.630432, -17.891638,-223.138031,-100.849258, 26.024277,-2932.570557,-1506.188965
32.395946,1019.766113,51.968750,4, -3.005385,3.034099,-8.642875, 0.344374,-0.650396,2.676423, 0.240900,-0.131344,0.960785,-0.040156, -2.246187,-5.949731,8.545281, -17.914099,-223.197525,-100.763809, 25.845137,-2934.802490,-1507.196655
32.405946,1019.766113,51.968750,4, -3.010171,2.981457,-8.638090, 0.327062,-0.663446,2.671629, 0.244815,-0.143638,0.958204,-0.035798, -2.384827,-6.088734,8.547629, -17.937946,-223.258408,-100.678329, 25.665756,-2937.035156,-1508.203491
32.415947,1019.768066,51.922916,4, -3.105884,2.919244,-8.475378, 0.313745,-0.708723,2.662840, 0.248889,-0.155872,0.955388,-0.031541, -2.367426,-6.207408,8.452606, -17.961622,-223.320480,-100.593796, 25.486122,-2939.268555,-1509.209473
32.425947,1019.768066,51.922916,4, -3.038885,2.971886,-8.446664, 0.304956,-0.710321,2.652186, 0.252914,-0.168035,0.952394,-0.027334, -2.578363,-6.269849,8.382202, -17.987406,-223.383179,-100.509972, 25.306248,-2941.502441,-1510.214600
32.435947,1019.768066,51.922916,4, -3.187240,3.029313,-8.322237, 0.291373,-0.714316,2.642598, 0.256898,-0.180136,0.949220,-0.023203, -2.568499,-6.252234,8.328808, -18.013090,-223.445694,-100.426682, 25.126118,-2943.736816,-1511.218872
32.445947,1019.768066,51.922916,4, -3.168097,3.000600,-8.303094, 0.281785,-0.729498,2.632211, 0.260895,-0.192165,0.945856,-0.019139, -2.716934,-6.377813,8.297482, -18.040260,-223.509476,-100.343704, 24.945715,-2945.971924,-1512.222290
32.455947,1019.812012,51.870834,4, -3.373880,3.172883,-8.461021, 0.269800,-0.722307,2.624221, 0.264797,-0.204137,0.942330,-0.015133, -2.850460,-6.247343,8.500034, -18.068766,-223.571945,-100.258705, 24.765028,-2948.207764,-1513.224854
32.465947,1019.812012,51.870834,4, -3.235096,3.192025,-8.595019, 0.267136,-0.731096,2.615165, 0.268687,-0.216030,0.938625,-0.011156, -3.186009,-6.399110,8.530668, -18.100626,-223.635941,-100.173401, 24.584023,-2950.444092,-1514.226563
32.475949,1019.812012,51.870834,4, -3.105884,3.302095,-8.475378, 0.255417,-0.692743,2.613834, 0.272336,-0.227897,0.934798,-0.007193, -3.414529,-6.449796,8.334259, -18.134779,-223.700455,-100.090042, 24.402639,-2952.681641,-1515.227661
32.485949,1019.812012,51.870834,4, -3.259024,3.259024,-8.283952, 0.247427,-0.679426,2.612769, 0.275862,-0.239727,0.930819,-0.003252, -3.327359,-6.506826,8.240816, -18.168053,-223.765518,-100.007637, 24.220959,-2954.919189,-1516.227783
32.495949,1019.880371,51.822918,4, -3.077170,3.321238,-8.341380, 0.241834,-0.643205,2.609572, 0.279163,-0.251506,0.926723,0.000702, -3.654229,-6.653866,8.172483, -18.204596,-223.832062,-99.925911, 24.038912,-2957.157471,-1517.227051
32.505950,1019.880371,51.822918,4, -3.416951,3.354737,-8.145168, 0.229583,-0.605118,2.619160, 0.282221,-0.263301,0.922499,0.004661, -3.460828,-6.546179,8.165195, -18.239208,-223.897537,-99.844254, 23.856501,-2959.396729,-1518.225586
32.515950,1019.880371,51.822918,4, -3.349952,3.436093,-8.456235, 0.218663,-0.593932,2.613568, 0.285162,-0.275038,0.918132,0.008575, -3.841919,-6.674369,8.364806, -18.277628,-223.964279,-99.760605, 23.673725,-2961.636475,-1519.223145
32.525950,1019.880371,51.822918,4, -3.483950,3.565306,-8.571091, 0.198688,-0.555047,2.616231, 0.287845,-0.286763,0.913652,0.012453, -4.007159,-6.637551,8.498068, -18.317699,-224.030655,-99.675621, 23.490547,-2963.876709,-1520.219849
32.535950,1019.871094,51.772919,4, -3.373880,3.536592,-8.480163, 0.192029,-0.532674,2.607708, 0.290366,-0.298407,0.909053,0.016319, -4.142358,-6.823807,8.351748, -18.359123,-224.098892,-99.592102, 23.306955,-2966.117676,-1521.215820
32.545950,1019.871094,51.772919,4, -3.139383,3.493521,-8.360522, 0.174185,-0.503377,2.609040, 0.292675,-0.310027,0.904335,0.020145, -4.323302,-7.085376,8.115824, -18.402357,-224.169739,-99.510941, 23.122932,-2968.359375,-1522.210938
32.555950,1019.871094,51.772919,4, -3.144169,3.493521,-8.279166, 0.157405,-0.495121,2.607708, 0.294869,-0.321610,0.899473,0.023904, -4.387871,-7.190681,8.033825, -18.446236,-224.241638,-99.430603, 22.938471,-2970.601807,-1523.205200
32.565950,1019.871094,51.772919,4, -3.110669,3.503092,-8.260024, 0.137430,-0.486865,2.606643, 0.296942,-0.333160,0.894468,0.027580, -4.509666,-7.324723,7.980140, -18.491333,-224.314880,-99.350800, 22.753557,-2972.844971,-1524.198730
32.575950,1019.942871,51.722916,4, -3.211168,3.498307,-8.116454, 0.123048,-0.505242,2.604246, 0.299021,-0.344664,0.889284,0.031153, -4.477941,-7.359682,7.898777, -18.536112,-224.388474,-99.271812, 22.568195,-2975.088867,-1525.191406
32.585950,1019.942871,51.722916,4, -3.201597,3.493521,-8.097312, 0.112128,-0.516162,2.599718, 0.301078,-0.356106,0.883936,0.034646, -4.573196,-7.490393,7.857845, -18.581844,-224.463379,-99.193237, 22.382378,-2977.333496,-1526.183350
32.595951,1019.942871,51.722916,4, -3.168097,3.603591,-8.178668, 0.088690,-0.521755,2.593858, 0.303067,-0.367496,0.878439,0.038011, -4.805516,-7.581674,7.865953, -18.629904,-224.539200,-99.114571, 22.196060,-2979.579102,-1527.174561
32.605951,1019.942871,51.722916,4, -3.239882,3.617948,-8.059027, 0.071911,-0.513232,2.589597, 0.304934,-0.378827,0.872813,0.041304, -4.813816,-7.620902,7.783788, -18.678041,-224.615402,-99.036736, 22.009279,-2981.825195,-1528.164917
32.615951,1019.947754,51.687500,4, -3.431308,3.680161,-8.078169, 0.056197,-0.545192,2.585335, 0.306860,-0.390103,0.866997,0.044455, -4.867188,-7.589748,7.872326, -18.726713,-224.691299,-98.958015, 21.822012,-2984.072021,-1529.154541
32.625951,1019.885254,51.687500,4, -3.330809,3.795017,-8.350951, 0.040217,-0.545192,2.583205, 0.308700,-0.401326,0.861038,0.047525, -5.231938,-7.799000,7.989627, -18.779032,-224.769287,-98.878120, 21.634222,-2986.319824,-1530.143311
32.635951,1019.885254,51.687500,4, -3.527021,3.885944,-8.236095, 0.034358,-0.634149,2.575215, 0.310860,-0.412475,0.854808,0.050371, -5.251577,-7.706685,7.961662, -18.831547,-224.846359,-98.798500, 21.445906,-2988.568359,-1531.131348
32.645951,1019.885254,51.687500,4, -3.196811,4.043870,-8.628518, 0.027965,-0.647466,2.573883, 0.313010,-0.423559,0.848411,0.053151, -5.811809,-8.110830,8.023321, -18.889666,-224.927475,-98.718269, 21.257010,-2990.817627,-1532.118530
32.655951,1019.885254,51.687500,4, -3.354737,4.125226,-8.575876, 0.021307,-0.663180,2.578943, 0.315155,-0.434604,0.841830,0.055869, -5.876764,-8.084166,8.019783, -18.948433,-225.008316,-98.638069, 21.067526,-2993.067627,-1533.104858
32.665952,1019.954346,51.670834,4, -3.273381,4.182654,-8.609376, 0.025568,-0.710588,2.577612, 0.317453,-0.445573,0.835027,0.058489, -6.069541,-8.275031,7.946593, -19.009134,-225.091080,-98.558594, 20.877415,-2995.318848,-1534.090576
32.675953,1019.954346,51.670834,4, -3.421736,4.259224,-8.547162, 0.027433,-0.767318,2.586135, 0.319933,-0.456512,0.827963,0.060994, -6.143098,-8.260567,7.923242, -19.070572,-225.173691,-98.479355, 20.686689,-2997.570801,-1535.075439
32.685953,1019.954346,51.670834,4, -3.603591,4.350151,-8.547162, 0.018644,-0.844822,2.574150, 0.322658,-0.467354,0.820654,0.063255, -6.256442,-8.238974,7.960250, -19.133137,-225.256073,-98.399750, 20.495358,-2999.823242,-1536.059448
32.695956,1019.954346,51.670834,4, -3.531806,4.484150,-8.882157, 0.025302,-0.903416,2.580009, 0.325579,-0.478145,0.813081,0.065405, -6.656491,-8.524981,8.094733, -19.199722,-225.341354,-98.318779, 20.303303,-3002.077393,-1537.042969
32.705957,1019.912109,51.650002,4, -3.646662,4.532006,-8.863015, 0.039418,-0.990775,2.594125, 0.328822,-0.488905,0.805175,0.067413, -6.763127,-8.584192,8.072061, -19.267361,-225.427200,-98.238052, 20.110609,-3004.331787,-1538.025391
32.715957,1019.912109,51.650002,4, -3.541377,4.493721,-8.810373, 0.046875,-1.066681,2.593592, 0.332324,-0.499581,0.796986,0.069252, -6.851182,-8.839383,7.904751, -19.335873,-225.515594,-98.159004, 19.917250,-3006.586914,-1539.006958
32.725957,1019.912109,51.650002,4, -3.574877,4.551149,-8.729017, 0.058328,-1.134330,2.598386, 0.336057,-0.510180,0.788511,0.070961, -6.966363,-8.934148,7.771659, -19.405537,-225.604935,-98.081291, 19.723194,-3008.843018,-1539.987793
32.736499,1019.912109,51.650002,4, -3.694518,4.642076,-8.743374, 0.079369,-1.225151,2.604778, 0.340349,-0.521265,0.779216,0.072602, -7.145349,-9.008467,7.742960, -19.480864,-225.699905,-97.999664, 19.517826,-3011.222412,-1541.020874
32.746500,1019.948486,51.637501,4, -3.929015,4.819145,-8.997013, 0.112661,-1.344204,2.601582, 0.344899,-0.531642,0.770022,0.073957, -7.489638,-9.071478,7.935617, -19.555767,-225.790634,-97.920303, 19.322248,-3013.480469,-1542.000122
32.756500,1019.948486,51.637501,4, -3.895515,4.900501,-9.159725, 0.130239,-1.394009,2.601050, 0.349613,-0.541889,0.760573,0.075230, -7.766201,-9.351680,7.910177, -19.633429,-225.884155,-97.841202, 19.125914,-3015.739258,-1542.978516
32.766500,1019.948486,51.637501,4, -3.900301,4.766503,-8.953942, 0.160335,-1.476840,2.597587, 0.354647,-0.551981,0.750808,0.076371, -7.679949,-9.510551,7.683535, -19.710228,-225.979263,-97.764366, 18.928812,-3017.999023,-1543.956177
32.776500,1019.948486,51.637501,4, -3.742375,4.613362,-8.848658, 0.212271,-1.534635,2.602648, 0.359959,-0.561898,0.740737,0.077539, -7.636099,-9.850781,7.434771, -19.786589,-226.077774,-97.690018, 18.730946,-3020.259766,-1544.933105
32.786501,1019.994629,51.633331,4, -3.933800,4.613362,-8.767302, 0.242367,-1.594561,2.603713, 0.365495,-0.571658,0.730370,0.078634, -7.698392,-9.876805,7.372503, -19.863581,-226.176559,-97.616287, 18.532290,-3022.521729,-1545.909424
32.796501,1019.994629,51.633331,4, -4.106084,4.622933,-8.848658, 0.285780,-1.643567,2.603447, 0.371246,-0.581220,0.719726,0.079728, -7.849892,-10.007156,7.407393, -19.942080,-226.276627,-97.542213, 18.332869,-3024.784424,-1546.884888
32.806501,1019.994629,51.633331,4, -4.421936,4.603791,-8.609376, 0.326263,-1.689111,2.595989, 0.377192,-0.590559,0.708829,0.080802, -7.837714,-9.862755,7.310084, -20.020456,-226.375259,-97.469116, 18.132664,-3027.048096,-1547.859619
32.816502,1019.994629,51.633331,4, -4.130012,4.407579,-8.336594, 0.372872,-1.737318,2.570953, 0.383366,-0.599598,0.697724,0.081833, -7.659688,-10.214745,6.866231, -20.097061,-226.477417,-97.400444, 17.931673,-3029.312988,-1548.833740
32.826503,1019.991455,51.631248,4, -4.063013,4.354937,-8.274381, 0.409360,-1.754363,2.565360, 0.389618,-0.608408,0.686416,0.082909, -7.688268,-10.468472,6.662665, -20.173952,-226.582108,-97.333809, 17.729914,-3031.579102,-1549.807129
32.836504,1019.991455,51.631248,4, -4.010371,4.297509,-8.461021, 0.478608,-1.754630,2.546717, 0.395992,-0.616869,0.674967,0.084165, -7.808993,-10.862713,6.636567, -20.252050,-226.690750,-97.267433, 17.527372,-3033.846191,-1550.779907
32.846505,1019.991455,51.631248,4, -4.182654,4.311866,-8.398807, 0.503910,-1.756228,2.533134, 0.402360,-0.625085,0.663382,0.085454, -7.899053,-10.922421,6.556357, -20.331049,-226.799988,-97.201866, 17.324041,-3036.114502,-1551.752075
32.856505,1019.991455,51.631248,4, -4.120441,4.321438,-8.532805, 0.567565,-1.794580,2.504369, 0.408966,-0.632939,0.651621,0.086755, -8.041301,-11.287784,6.450115, -20.411463,-226.912872,-97.137367, 17.119926,-3038.383545,-1552.723389
32.866505,1019.982178,51.647919,4, -4.019942,4.249653,-8.451449, 0.596329,-1.804435,2.489987, 0.415602,-0.640537,0.639713,0.088069, -8.001569,-11.561255,6.208138, -20.491478,-227.028488,-97.075287, 16.915012,-3040.653809,-1553.694092
32.876505,1019.982178,51.647919,4, -4.158726,4.230510,-8.111669, 0.630420,-1.785259,2.487590, 0.422185,-0.647892,0.627681,0.089526, -7.933910,-11.476059,5.937665, -20.570818,-227.143250,-97.015907, 16.709305,-3042.925293,-1554.664307
32.886508,1019.982178,51.647919,4, -4.201796,4.096512,-7.623533, 0.686617,-1.791384,2.470544, 0.428876,-0.654920,0.615509,0.091082, -7.686466,-11.369670,5.570312, -20.647705,-227.256973,-96.960190, 16.502766,-3045.198486,-1555.634155
32.896508,1019.982178,51.647919,4, -4.139583,4.048656,-7.365108, 0.707924,-1.794580,2.467348, 0.435540,-0.661732,0.603184,0.092664, -7.581647,-11.470863,5.245940, -20.723522,-227.371689,-96.907730, 16.295530,-3047.472168,-1556.603271
32.906508,1019.982178,51.647919,4, -4.034299,3.924229,-7.192825, 0.750538,-1.749836,2.472142, 0.442102,-0.668284,0.590773,0.094510, -7.421412,-11.662069,4.988982, -20.797737,-227.488312,-96.857841, 16.087553,-3049.747070,-1557.571899
32.916508,1019.975342,51.662498,4, -4.254439,4.019942,-6.991828, 0.794218,-1.722403,2.459625, 0.448628,-0.674526,0.578301,0.096526, -7.531360,-11.580524,4.824516, -20.873051,-227.604111,-96.809593, 15.878822,-3052.023193,-1558.540039
32.926510,1019.975342,51.662498,4, -4.484150,4.216153,-7.322037, 0.836565,-1.681653,2.432458, 0.455086,-0.680416,0.565851,0.098719, -7.937975,-11.878398,4.918332, -20.952446,-227.722916,-96.760399, 15.669256,-3054.300781,-1559.507813
32.936510,1019.975342,51.662498,4, -4.685147,4.316652,-7.360322, 0.863199,-1.646231,2.413548, 0.461436,-0.686014,0.553403,0.101041, -8.138577,-12.002930,4.867854, -21.033833,-227.842941,-96.711723, 15.458918,-3056.579102,-1560.474976
32.946510,1019.975342,51.662498,4, -4.838287,4.374080,-7.427321, 0.897557,-1.617999,2.391176, 0.467731,-0.691299,0.540952,0.103480, -8.293793,-12.190635,4.820142, -21.116770,-227.964844,-96.663521, 15.247750,-3058.858643,-1561.441650
32.956512,1019.934814,51.674999,4, -4.857430,4.498506,-7.604390, 0.943633,-1.590300,2.358416, 0.474022,-0.696217,0.528530,0.106040, -8.484814,-12.554798,4.702188, -21.201635,-228.090424,-96.616493, 15.035691,-3061.139893,-1562.407959
32.966512,1019.934814,51.674999,4, -5.024927,4.651647,-7.791030, 0.971865,-1.581244,2.332582, 0.480294,-0.700838,0.516089,0.108620, -8.756124,-12.841509,4.658804, -21.289196,-228.218842,-96.569908, 14.822800,-3063.422119,-1563.373657
32.976513,1019.934814,51.674999,4, -5.158926,4.723432,-8.164311, 1.012614,-1.575385,2.295827, 0.486609,-0.705110,0.503653,0.111214, -9.001534,-13.307560,4.721595, -21.379221,-228.351929,-96.522690, 14.608986,-3065.705811,-1564.338989
32.986513,1019.934814,51.674999,4, -5.225925,4.867001,-8.140382, 1.046173,-1.594561,2.272123, 0.492995,-0.709095,0.491126,0.113743, -9.134259,-13.506420,4.487395, -21.470564,-228.487000,-96.477814, 14.394280,-3067.990723,-1565.303711
32.996514,1019.967773,51.691666,4, -5.178068,4.857430,-8.135597, 1.080530,-1.610808,2.232172, 0.499459,-0.712752,0.478573,0.116175, -9.085839,-13.780407,4.271683, -21.561432,-228.624817,-96.435089, 14.178644,-3070.277100,-1566.268188
